time,kinetic_energy,potential_energy,total_energy
93.360000,602.177311,1778.470524,2380.647835,0.000000
93.370000,610.807400,1775.500190,2386.307591,0.000000
93.380000,615.386258,1772.821112,2388.207371,0.000000
93.390000,612.589821,1770.403382,2382.993203,0.000000
93.400000,612.319871,1768.003697,2380.323568,0.000000
93.410000,618.194680,1765.769312,2383.963992,0.000000
93.420000,623.239495,1763.158892,2386.398387,0.000000
93.430000,629.516644,1760.090951,2389.607595,0.000000
93.440000,638.041351,1756.516213,2394.557564,0.000000
93.450000,646.993141,1753.323021,2400.316162,0.000000
93.460000,651.809330,1751.546290,2403.355619,0.000000
93.470000,651.385496,1750.328600,2401.714096,0.000000
93.480000,654.080080,1750.052983,2404.133063,0.000000
93.490000,658.215500,1751.253091,2409.468592,0.000000
93.500000,652.902561,1753.489811,2406.392371,0.000000
93.510000,640.922004,1757.282695,2398.204700,0.000000
93.520000,628.914561,1762.209917,2391.124477,0.000000
93.530000,625.736240,1766.576312,2392.312551,0.000000
93.540000,622.682009,1771.082776,2393.764785,0.000000
93.550000,613.813533,1775.649243,2389.462776,0.000000
93.560000,612.741454,1779.697837,2392.439291,0.000000
93.570000,614.754814,1782.994707,2397.749521,0.000000
93.580000,613.969717,1785.281702,2399.251419,0.000000
93.590000,616.719386,1786.396035,2403.115421,0.000000
93.600000,618.590450,1786.738887,2405.329337,0.000000
93.610000,618.960437,1785.718390,2404.678827,0.000000
93.620000,625.548170,1783.234723,2408.782893,0.000000
93.630000,630.479513,1780.196042,2410.675555,0.000000
93.640000,630.911228,1776.635404,2407.546632,0.000000
93.650000,629.495840,1774.642876,2404.138717,0.000000
93.660000,629.979326,1773.431404,2403.410730,0.000000
93.670000,630.474230,1772.894967,2403.369197,0.000000
93.680000,627.584890,1772.973048,2400.557939,0.000000
93.690000,626.178705,1772.718929,2398.897634,0.000000
93.700000,624.796910,1772.021291,2396.818201,0.000000
93.710000,624.355847,1771.308568,2395.664415,0.000000
93.720000,623.604006,1771.806082,2395.410089,0.000000
93.730000,619.469256,1772.205008,2391.674264,0.000000
93.740000,615.992929,1772.792261,2388.785190,0.000000
93.750000,616.219135,1773.768962,2389.988097,0.000000
93.760000,615.503956,1774.523285,2390.027242,0.000000
93.770000,618.588419,1774.360374,2392.948794,0.000000
93.780000,622.250619,1773.494141,2395.744759,0.000000
93.790000,618.249500,1772.893352,2391.142853,0.000000
93.800000,614.825964,1772.607598,2387.433562,0.000000
93.810000,618.070440,1771.723033,2389.793473,0.000000
93.820000,617.114127,1771.305523,2388.419650,0.000000
93.830000,615.838718,1770.663228,2386.501946,0.000000
93.840000,611.560857,1770.312993,2381.873850,0.000000
93.850000,607.672688,1769.465875,2377.138562,0.000000
93.860000,607.703186,1768.481144,2376.184329,0.000000
93.870000,608.527579,1767.608520,2376.136100,0.000000
93.880000,611.717438,1766.552882,2378.270320,0.000000
93.890000,610.950636,1765.731076,2376.681712,0.000000
93.900000,609.184311,1765.449543,2374.633854,0.000000
93.910000,611.025335,1765.926173,2376.951508,0.000000
93.920000,610.528716,1766.974319,2377.503035,0.000000
93.930000,606.217806,1767.492536,2373.710342,0.000000
93.940000,604.818320,1768.524239,2373.342560,0.000000
93.950000,601.866827,1769.817148,2371.683974,0.000000
93.960000,598.105496,1770.863527,2368.969023,0.000000
93.970000,596.541146,1771.268103,2367.809249,0.000000
93.980000,596.208851,1771.865754,2368.074605,0.000000
93.990000,599.528376,1771.475354,2371.003730,0.000000
94.000000,604.923229,1770.822413,2375.745642,0.000000
94.010000,606.850795,1770.219981,2377.070777,0.000000
94.020000,604.510482,1769.992720,2374.503202,0.000000
94.030000,603.123970,1769.202441,2372.326411,0.000000
94.040000,601.615005,1768.687331,2370.302336,0.000000
94.050000,601.453830,1768.066187,2369.520016,0.000000
94.060000,603.733535,1767.620092,2371.353626,0.000000
94.070000,602.407391,1766.526153,2368.933544,0.000000
94.080000,594.767731,1765.585252,2360.352983,0.000000
94.090000,597.717573,1763.855407,2361.572980,0.000000
94.100000,604.221528,1761.757908,2365.979437,0.000000
94.110000,608.006305,1759.543316,2367.549622,0.000000
94.120000,608.328992,1757.980018,2366.309010,0.000000
94.130000,609.883893,1756.550992,2366.434885,0.000000
94.140000,611.104220,1755.451099,2366.555318,0.000000
94.150000,611.762250,1754.297218,2366.059467,0.000000
94.160000,614.050236,1753.387333,2367.437569,0.000000
94.170000,613.513878,1752.880877,2366.394756,0.000000
94.180000,615.420883,1752.766313,2368.187197,0.000000
94.190000,618.256432,1752.651875,2370.908307,0.000000
94.200000,616.552668,1752.462157,2369.014825,0.000000
94.210000,611.442838,1752.536411,2363.979249,0.000000
94.220000,606.282920,1752.180591,2358.463511,0.000000
94.230000,608.090749,1751.548295,2359.639044,0.000000
94.240000,609.626004,1750.896948,2360.522952,0.000000
94.250000,607.817494,1749.916458,2357.733952,0.000000
94.260000,606.030968,1749.286429,2355.317397,0.000000
94.270000,603.139707,1749.771139,2352.910846,0.000000
94.280000,601.839046,1749.835404,2351.674450,0.000000
94.290000,600.947054,1750.609395,2351.556449,0.000000
94.300000,599.821312,1751.462074,2351.283386,0.000000
94.310000,600.991034,1752.266187,2353.257222,0.000000
94.320000,602.912093,1752.935038,2355.847131,0.000000
94.330000,602.256842,1753.953190,2356.210033,0.000000
94.340000,601.586186,1755.136624,2356.722810,0.000000
94.350000,596.954695,1756.060335,2353.015030,0.000000
94.360000,593.413304,1757.089066,2350.502370,0.000000
94.370000,598.342528,1758.596367,2356.938895,0.000000
94.380000,599.218831,1760.489534,2359.708365,0.000000
94.390000,600.928681,1762.272710,2363.201391,0.000000
94.400000,602.472352,1763.146592,2365.618945,0.000000
94.410000,599.396912,1763.952627,2363.349539,0.000000
94.420000,595.789251,1765.090425,2360.879676,0.000000
94.430000,591.295512,1765.911951,2357.207464,0.000000
94.440000,594.161868,1766.571422,2360.733289,0.000000
94.450000,598.755931,1766.932693,2365.688624,0.000000
94.460000,603.137478,1766.593641,2369.731119,0.000000
94.470000,609.888551,1765.481198,2375.369749,0.000000
94.480000,615.480856,1764.660489,2380.141346,0.000000
94.490000,619.175703,1762.556659,2381.732361,0.000000
94.500000,622.612239,1760.572690,2383.184929,0.000000
94.510000,628.884979,1758.926643,2387.811622,0.000000
94.520000,636.412898,1757.945187,2394.358085,0.000000
94.530000,640.597773,1757.580662,2398.178435,0.000000
94.540000,632.776316,1757.475863,2390.252179,0.000000
94.550000,629.467961,1757.816680,2387.284642,0.000000
94.560000,631.568109,1758.986900,2390.555010,0.000000
94.570000,624.586330,1761.034485,2385.620815,0.000000
94.580000,615.974780,1763.331306,2379.306086,0.000000
94.590000,609.529562,1764.885676,2374.415238,0.000000
94.600000,605.432694,1766.495488,2371.928181,0.000000
94.610000,609.287709,1766.986447,2376.274156,0.000000
94.620000,611.540157,1766.529122,2378.069279,0.000000
94.630000,613.838969,1765.528143,2379.367112,0.000000
94.640000,620.633292,1763.767138,2384.400430,0.000000
94.650000,626.157952,1761.553226,2387.711177,0.000000
94.660000,629.486083,1758.470566,2387.956649,0.000000
94.670000,627.177721,1756.596488,2383.774209,0.000000
94.680000,624.794670,1754.767149,2379.561819,0.000000
94.690000,625.036168,1753.145876,2378.182044,0.000000
94.700000,622.214992,1752.074086,2374.289078,0.000000
94.710000,620.266997,1751.985674,2372.252670,0.000000
94.720000,617.228151,1752.285193,2369.513344,0.000000
94.730000,614.463619,1753.188684,2367.652303,0.000000
94.740000,611.245370,1754.542525,2365.787894,0.000000
94.750000,606.697227,1755.845677,2362.542904,0.000000
94.760000,601.212014,1757.644298,2358.856312,0.000000
94.770000,595.125485,1759.853706,2354.979191,0.000000
94.780000,591.928783,1761.935545,2353.864328,0.000000
94.790000,589.024832,1764.955332,2353.980164,0.000000
94.800000,585.043728,1767.448289,2352.492017,0.000000
94.810000,581.603378,1770.471433,2352.074811,0.000000
94.820000,584.090759,1772.371412,2356.462170,0.000000
94.830000,590.826195,1773.339905,2364.166100,0.000000
94.840000,591.838529,1774.153592,2365.992122,0.000000
94.850000,590.411923,1775.183759,2365.595682,0.000000
94.860000,591.081457,1775.542514,2366.623971,0.000000
94.870000,592.438148,1775.096748,2367.534896,0.000000
94.880000,596.163853,1774.395046,2370.558899,0.000000
94.890000,602.840968,1771.942558,2374.783526,0.000000
94.900000,604.691004,1770.058763,2374.749767,0.000000
94.910000,605.946666,1767.899166,2373.845832,0.000000
94.920000,604.590438,1765.701547,2370.291986,0.000000
94.930000,600.932751,1763.318074,2364.250826,0.000000
94.940000,604.139384,1761.311728,2365.451112,0.000000
94.950000,613.217935,1759.590152,2372.808087,0.000000
94.960000,617.210170,1758.728409,2375.938579,0.000000
94.970000,611.771180,1758.745305,2370.516486,0.000000
94.980000,609.196484,1758.999755,2368.196239,0.000000
94.990000,610.098588,1759.179158,2369.277745,0.000000
95.000000,612.229140,1760.038127,2372.267266,0.000000
95.010000,614.306488,1761.107203,2375.413691,0.000000
95.020000,611.373377,1762.217645,2373.591023,0.000000
95.030000,608.165366,1763.152137,2371.317502,0.000000
95.040000,606.539493,1764.993155,2371.532648,0.000000
95.050000,602.280801,1766.881655,2369.162456,0.000000
95.060000,599.460684,1769.340413,2368.801096,0.000000
95.070000,594.815959,1771.500354,2366.316314,0.000000
95.080000,589.418159,1772.716009,2362.134169,0.000000
95.090000,595.123709,1773.771318,2368.895027,0.000000
95.100000,598.442618,1774.834049,2373.276668,0.000000
95.110000,594.952437,1774.820323,2369.772760,0.000000
95.120000,595.562340,1774.235555,2369.797895,0.000000
95.130000,599.559939,1773.742179,2373.302119,0.000000
95.140000,600.643859,1773.351448,2373.995307,0.000000
95.150000,597.281004,1773.206634,2370.487639,0.000000
95.160000,592.676861,1772.906924,2365.583785,0.000000
95.170000,591.877208,1772.753361,2364.630569,0.000000
95.180000,594.156942,1771.954186,2366.111128,0.000000
95.190000,593.225677,1771.820412,2365.046089,0.000000
95.200000,591.061203,1770.947406,2362.008609,0.000000
95.210000,590.070545,1769.396355,2359.466900,0.000000
95.220000,593.863515,1767.889079,2361.752593,0.000000
95.230000,594.713618,1766.237555,2360.951173,0.000000
95.240000,594.905598,1764.416948,2359.322546,0.000000
95.250000,599.946419,1762.187164,2362.133583,0.000000
95.260000,603.966184,1760.068612,2364.034796,0.000000
95.270000,601.139309,1757.981156,2359.120465,0.000000
95.280000,597.369377,1755.395897,2352.765273,0.000000
95.290000,595.471144,1752.677677,2348.148820,0.000000
95.300000,596.448852,1750.547444,2346.996296,0.000000
95.310000,596.884044,1748.964914,2345.848958,0.000000
95.320000,595.685235,1748.695104,2344.380339,0.000000
95.330000,597.650187,1748.708278,2346.358465,0.000000
95.340000,600.780522,1748.623434,2349.403957,0.000000
95.350000,602.301035,1748.284853,2350.585887,0.000000
95.360000,602.922935,1748.056140,2350.979075,0.000000
95.370000,601.024116,1746.663785,2347.687901,0.000000
95.380000,595.881983,1745.094875,2340.976858,0.000000
95.390000,593.107289,1742.579702,2335.686991,0.000000
95.400000,594.628867,1739.778931,2334.407798,0.000000
95.410000,598.761791,1736.846735,2335.608526,0.000000
95.420000,601.579243,1732.877998,2334.457241,0.000000
95.430000,602.917443,1728.555487,2331.472930,0.000000
95.440000,608.471023,1724.019284,2332.490306,0.000000
95.450000,615.771092,1720.571526,2336.342618,0.000000
95.460000,621.159861,1718.227364,2339.387226,0.000000
95.470000,622.713085,1717.259718,2339.972803,0.000000
95.480000,622.336880,1718.185322,2340.522202,0.000000
95.490000,618.735253,1720.553991,2339.289244,0.000000
95.500000,616.439954,1724.859095,2341.299049,0.000000
95.510000,611.133019,1729.959294,2341.092313,0.000000
95.520000,603.663719,1736.271842,2339.935561,0.000000
95.530000,596.511546,1742.645348,2339.156894,0.000000
95.540000,591.152328,1747.465593,2338.617921,0.000000
95.550000,590.928831,1752.101320,2343.030151,0.000000
95.560000,588.074680,1756.855352,2344.930031,0.000000
95.570000,583.103785,1760.994867,2344.098653,0.000000
95.580000,583.734324,1764.534201,2348.268525,0.000000
95.590000,586.290606,1767.335935,2353.626541,0.000000
95.600000,589.434738,1768.915307,2358.350045,0.000000
95.610000,592.687611,1769.915258,2362.602869,0.000000
95.620000,596.911145,1770.333049,2367.244193,0.000000
95.630000,603.043768,1769.797987,2372.841755,0.000000
95.640000,602.675134,1769.321842,2371.996976,0.000000
95.650000,598.232555,1768.039723,2366.272278,0.000000
95.660000,597.084835,1765.588462,2362.673297,0.000000
95.670000,598.284976,1762.783342,2361.068318,0.000000
95.680000,601.948387,1759.464536,2361.412923,0.000000
95.690000,608.094094,1755.135960,2363.230054,0.000000
95.700000,614.575286,1751.397765,2365.973052,0.000000
95.710000,620.391134,1748.647803,2369.038937,0.000000
95.720000,622.842307,1746.441631,2369.283938,0.000000
95.730000,619.779344,1744.884789,2364.664133,0.000000
95.740000,614.486490,1744.177505,2358.663995,0.000000
95.750000,610.703558,1743.705987,2354.409545,0.000000
95.760000,609.679677,1743.791839,2353.471516,0.000000
95.770000,602.504912,1744.082116,2346.587028,0.000000
95.780000,597.187949,1744.415676,2341.603625,0.000000
95.790000,599.790641,1745.058377,2344.849018,0.000000
95.800000,602.255460,1746.160597,2348.416057,0.000000
95.810000,608.138058,1747.507410,2355.645468,0.000000
95.820000,611.341342,1749.490102,2360.831444,0.000000
95.830000,610.865232,1751.729167,2362.594399,0.000000
95.840000,610.244743,1754.787476,2365.032219,0.000000
95.850000,605.617202,1756.835294,2362.452496,0.000000
95.860000,599.716799,1758.632724,2358.349523,0.000000
95.870000,598.522600,1759.399832,2357.922433,0.000000
95.880000,599.512590,1758.978281,2358.490871,0.000000
95.890000,599.576102,1758.374139,2357.950241,0.000000
95.900000,599.090808,1758.734375,2357.825183,0.000000
95.910000,600.639815,1758.768092,2359.407907,0.000000
95.920000,603.637405,1759.145752,2362.783157,0.000000
95.930000,602.815879,1759.418081,2362.233960,0.000000
95.940000,599.628102,1759.231511,2358.859613,0.000000
95.950000,598.039172,1760.716025,2358.755197,0.000000
95.960000,597.204347,1762.552445,2359.756792,0.000000
95.970000,593.548256,1764.618027,2358.166283,0.000000
95.980000,589.960616,1766.961640,2356.922255,0.000000
95.990000,591.342052,1768.924350,2360.266401,0.000000
96.000000,592.362571,1771.216408,2363.578979,0.000000
96.010000,585.444155,1773.305424,2358.749579,0.000000
96.020000,577.305266,1774.528056,2351.833322,0.000000
96.030000,572.843623,1776.303869,2349.147492,0.000000
96.040000,565.534808,1777.091211,2342.626019,0.000000
96.050000,558.237025,1777.651180,2335.888206,0.000000
96.060000,559.157800,1777.342468,2336.500267,0.000000
96.070000,565.270445,1775.955110,2341.225555,0.000000
96.080000,571.346306,1774.366163,2345.712469,0.000000
96.090000,570.611563,1772.281217,2342.892780,0.000000
96.100000,567.380119,1770.050438,2337.430557,0.000000
96.110000,569.935823,1767.581563,2337.517386,0.000000
96.120000,569.122305,1765.455413,2334.577718,0.000000
96.130000,566.321797,1763.268419,2329.590216,0.000000
96.140000,570.889331,1761.056746,2331.946077,0.000000
96.150000,577.771219,1758.677060,2336.448279,0.000000
96.160000,578.743081,1756.979131,2335.722212,0.000000
96.170000,577.227214,1754.630951,2331.858165,0.000000
96.180000,578.832765,1751.996690,2330.829456,0.000000
96.190000,584.863317,1748.402464,2333.265780,0.000000
96.200000,590.652109,1745.071539,2335.723648,0.000000
96.210000,594.575399,1742.019085,2336.594484,0.000000
96.220000,592.301373,1738.596836,2330.898209,0.000000
96.230000,590.245902,1735.293490,2325.539392,0.000000
96.240000,588.681495,1731.998161,2320.679656,0.000000
96.250000,590.428289,1729.635033,2320.063322,0.000000
96.260000,595.408638,1728.303027,2323.711665,0.000000
96.270000,591.742850,1728.949158,2320.692008,0.000000
96.280000,587.795573,1730.957571,2318.753144,0.000000
96.290000,582.654826,1733.599628,2316.254454,0.000000
96.300000,573.278977,1736.849844,2310.128821,0.000000
96.310000,567.100745,1740.719042,2307.819788,0.000000
96.320000,563.201227,1744.243800,2307.445026,0.000000
96.330000,561.261306,1748.232150,2309.493456,0.000000
96.340000,561.387199,1752.524307,2313.911506,0.000000
96.350000,560.712768,1756.964949,2317.677717,0.000000
96.360000,555.597170,1760.502213,2316.099383,0.000000
96.370000,550.622284,1763.175851,2313.798134,0.000000
96.380000,547.883802,1765.016278,2312.900080,0.000000
96.390000,539.363119,1765.408967,2304.772086,0.000000
96.400000,532.225629,1765.560117,2297.785746,0.000000
96.410000,536.336141,1764.353452,2300.689593,0.000000
96.420000,542.576445,1760.695006,2303.271451,0.000000
96.430000,546.682318,1755.694023,2302.376342,0.000000
96.440000,545.709179,1750.060956,2295.770135,0.000000
96.450000,543.054084,1744.659780,2287.713864,0.000000
96.460000,547.889120,1739.042481,2286.931601,0.000000
96.470000,556.445013,1734.299898,2290.744911,0.000000
96.480000,560.926397,1730.588694,2291.515091,0.000000
96.490000,559.951471,1727.293192,2287.244663,0.000000
96.500000,559.869047,1725.163941,2285.032988,0.000000
96.510000,558.144627,1723.364864,2281.509492,0.000000
96.520000,557.307185,1721.228448,2278.535633,0.000000
96.530000,556.268178,1720.169261,2276.437438,0.000000
96.540000,558.919446,1719.915747,2278.835193,0.000000
96.550000,559.065319,1720.375757,2279.441076,0.000000
96.560000,554.308547,1721.213577,2275.522124,0.000000
96.570000,550.638066,1722.569216,2273.207281,0.000000
96.580000,548.543042,1724.596183,2273.139224,0.000000
96.590000,548.927198,1726.611180,2275.538378,0.000000
96.600000,552.189784,1728.087429,2280.277213,0.000000
96.610000,555.717969,1729.343301,2285.061271,0.000000
96.620000,554.035633,1730.978164,2285.013797,0.000000
96.630000,551.858695,1732.136782,2283.995477,0.000000
96.640000,550.172962,1733.030159,2283.203121,0.000000
96.650000,547.401324,1733.841095,2281.242419,0.000000
96.660000,544.398935,1735.347146,2279.746080,0.000000
96.670000,540.794301,1736.239130,2277.033431,0.000000
96.680000,534.903065,1736.898511,2271.801576,0.000000
96.690000,534.135308,1736.533731,2270.669039,0.000000
96.700000,536.120228,1735.677712,2271.797940,0.000000
96.710000,531.840121,1734.389977,2266.230098,0.000000
96.720000,523.344949,1733.694748,2257.039697,0.000000
96.730000,519.279717,1732.976325,2252.256042,0.000000
96.740000,521.828393,1732.006303,2253.834696,0.000000
96.750000,519.944695,1731.643029,2251.587724,0.000000
96.760000,517.660404,1731.197605,2248.858009,0.000000
96.770000,523.843795,1730.262095,2254.105889,0.000000
96.780000,529.617519,1729.177894,2258.795412,0.000000
96.790000,535.244809,1727.632150,2262.876958,0.000000
96.800000,537.072495,1726.481193,2263.553688,0.000000
96.810000,541.008258,1726.102163,2267.110421,0.000000
96.820000,549.805654,1726.142677,2275.948331,0.000000
96.830000,554.423393,1726.985583,2281.408977,0.000000
96.840000,558.075114,1728.798692,2286.873806,0.000000
96.850000,561.083977,1730.641725,2291.725702,0.000000
96.860000,558.202137,1732.809438,2291.011575,0.000000
96.870000,553.174117,1734.741948,2287.916065,0.000000
96.880000,552.462350,1736.254272,2288.716622,0.000000
96.890000,554.838038,1737.378620,2292.216658,0.000000
96.900000,552.603211,1738.940099,2291.543310,0.000000
96.910000,549.478072,1739.149495,2288.627567,0.000000
96.920000,549.122471,1739.031514,2288.153984,0.000000
96.930000,549.015210,1738.588529,2287.603739,0.000000
96.940000,551.350584,1737.860090,2289.210674,0.000000
96.950000,555.878099,1737.005791,2292.883890,0.000000
96.960000,556.257889,1735.997205,2292.255094,0.000000
96.970000,554.427797,1734.197438,2288.625234,0.000000
96.980000,557.664080,1732.129333,2289.793412,0.000000
96.990000,563.959439,1730.400949,2294.360389,0.000000
97.000000,567.570933,1729.594491,2297.165424,0.000000
97.010000,567.320871,1729.981931,2297.302803,0.000000
97.020000,567.806778,1731.447168,2299.253946,0.000000
97.030000,570.957894,1733.106042,2304.063936,0.000000
97.040000,569.879257,1735.680404,2305.559660,0.000000
97.050000,565.199211,1738.555235,2303.754446,0.000000
97.060000,562.536054,1741.138093,2303.674147,0.000000
97.070000,561.386076,1743.725514,2305.111591,0.000000
97.080000,558.377992,1745.729524,2304.107517,0.000000
97.090000,555.152532,1746.015874,2301.168406,0.000000
97.100000,552.745866,1744.593518,2297.339384,0.000000
97.110000,551.350987,1742.113154,2293.464141,0.000000
97.120000,556.051753,1738.517129,2294.568882,0.000000
97.130000,558.146559,1734.813935,2292.960494,0.000000
97.140000,564.390056,1731.081449,2295.471506,0.000000
97.150000,572.431675,1727.329572,2299.761247,0.000000
97.160000,577.227496,1724.308840,2301.536336,0.000000
97.170000,580.774530,1721.378993,2302.153523,0.000000
97.180000,579.249072,1718.643260,2297.892332,0.000000
97.190000,579.099110,1716.882287,2295.981397,0.000000
97.200000,581.373361,1715.697993,2297.071353,0.000000
97.210000,579.555390,1715.223468,2294.778858,0.000000
97.220000,573.360402,1715.492475,2288.852876,0.000000
97.230000,569.286836,1716.388806,2285.675642,0.000000
97.240000,570.956716,1717.825639,2288.782355,0.000000
97.250000,571.505545,1719.545037,2291.050582,0.000000
97.260000,565.732096,1721.712688,2287.444784,0.000000
97.270000,551.558329,1724.443592,2276.001922,0.000000
97.280000,544.923545,1726.796501,2271.720047,0.000000
97.290000,545.191038,1728.696460,2273.887499,0.000000
97.300000,543.363799,1730.270611,2273.634411,0.000000
97.310000,542.503497,1732.320787,2274.824285,0.000000
97.320000,535.224032,1735.346948,2270.570980,0.000000
97.330000,525.488748,1738.743207,2264.231955,0.000000
97.340000,521.654334,1741.881827,2263.536161,0.000000
97.350000,517.233261,1745.120571,2262.353832,0.000000
97.360000,512.352403,1747.516582,2259.868986,0.000000
97.370000,513.202536,1749.121243,2262.323779,0.000000
97.380000,517.119012,1749.480203,2266.599215,0.000000
97.390000,522.988947,1749.083577,2272.072524,0.000000
97.400000,527.330141,1747.752971,2275.083112,0.000000
97.410000,527.977899,1745.688783,2273.666682,0.000000
97.420000,529.967673,1743.630112,2273.597785,0.000000
97.430000,533.209330,1741.048811,2274.258141,0.000000
97.440000,537.732211,1738.499623,2276.231834,0.000000
97.450000,543.972835,1736.626631,2280.599466,0.000000
97.460000,548.112568,1734.944589,2283.057157,0.000000
97.470000,551.761951,1732.698113,2284.460064,0.000000
97.480000,557.866231,1730.869951,2288.736182,0.000000
97.490000,561.337419,1728.458870,2289.796289,0.000000
97.500000,561.660811,1725.932604,2287.593415,0.000000
97.510000,561.791316,1724.021843,2285.813159,0.000000
97.520000,563.139354,1722.490195,2285.629549,0.000000
97.530000,564.084754,1721.214528,2285.299282,0.000000
97.540000,573.764942,1720.364016,2294.128957,0.000000
97.550000,585.993126,1720.000595,2305.993721,0.000000
97.560000,589.226769,1720.791948,2310.018717,0.000000
97.570000,588.216049,1722.547979,2310.764028,0.000000
97.580000,584.046162,1724.267340,2308.313502,0.000000
97.590000,582.348510,1726.359776,2308.708286,0.000000
97.600000,581.902181,1728.839960,2310.742141,0.000000
97.610000,577.170347,1730.513672,2307.684019,0.000000
97.620000,576.129334,1731.732115,2307.861449,0.000000
97.630000,575.585701,1733.380433,2308.966134,0.000000
97.640000,572.089226,1735.210379,2307.299604,0.000000
97.650000,568.365309,1736.344602,2304.709911,0.000000
97.660000,565.606115,1737.544164,2303.150279,0.000000
97.670000,564.572698,1738.068201,2302.640899,0.000000
97.680000,561.316037,1738.366404,2299.682440,0.000000
97.690000,559.838552,1738.489770,2298.328322,0.000000
97.700000,557.901910,1738.867213,2296.769123,0.000000
97.710000,558.448539,1738.351287,2296.799826,0.000000
97.720000,560.107472,1736.991609,2297.099081,0.000000
97.730000,562.878738,1735.590785,2298.469523,0.000000
97.740000,571.671179,1734.277585,2305.948763,0.000000
97.750000,577.122966,1732.435429,2309.558394,0.000000
97.760000,577.258313,1730.071905,2307.330218,0.000000
97.770000,573.629026,1727.510805,2301.139830,0.000000
97.780000,577.032608,1724.905079,2301.937687,0.000000
97.790000,581.642818,1722.499321,2304.142138,0.000000
97.800000,578.506347,1720.763931,2299.270278,0.000000
97.810000,576.011889,1720.049039,2296.060929,0.000000
97.820000,578.744358,1720.106041,2298.850399,0.000000
97.830000,576.458931,1720.501582,2296.960513,0.000000
97.840000,575.936436,1721.449081,2297.385517,0.000000
97.850000,580.350240,1722.785320,2303.135560,0.000000
97.860000,578.395535,1724.111286,2302.506821,0.000000
97.870000,573.891746,1725.145465,2299.037211,0.000000
97.880000,573.423363,1726.142132,2299.565496,0.000000
97.890000,573.394237,1727.119201,2300.513438,0.000000
97.900000,561.588475,1729.119245,2290.707721,0.000000
97.910000,551.355929,1730.888084,2282.244013,0.000000
97.920000,547.689387,1732.656937,2280.346323,0.000000
97.930000,544.926953,1733.189156,2278.116109,0.000000
97.940000,545.572953,1732.591935,2278.164887,0.000000
97.950000,545.201336,1732.447549,2277.648884,0.000000
97.960000,547.869538,1732.007098,2279.876636,0.000000
97.970000,547.989704,1732.080998,2280.070703,0.000000
97.980000,545.353561,1732.436969,2277.790530,0.000000
97.990000,544.998959,1733.128026,2278.126985,0.000000
98.000000,547.162586,1733.803407,2280.965993,0.000000
98.010000,551.327780,1734.064398,2285.392178,0.000000
98.020000,554.132598,1734.697536,2288.830134,0.000000
98.030000,556.664265,1736.059354,2292.723618,0.000000
98.040000,555.736600,1736.668998,2292.405598,0.000000
98.050000,553.952514,1737.289040,2291.241553,0.000000
98.060000,552.427466,1738.546260,2290.973726,0.000000
98.070000,553.521450,1740.488165,2294.009615,0.000000
98.080000,553.935033,1743.194759,2297.129792,0.000000
98.090000,546.174137,1746.196495,2292.370631,0.000000
98.100000,540.023635,1749.276438,2289.300074,0.000000
98.110000,537.387463,1751.394459,2288.781922,0.000000
98.120000,533.860868,1752.515953,2286.376821,0.000000
98.130000,536.933803,1752.947753,2289.881556,0.000000
98.140000,544.005344,1752.485469,2296.490813,0.000000
98.150000,550.317891,1750.931978,2301.249870,0.000000
98.160000,555.182190,1748.437466,2303.619656,0.000000
98.170000,552.232202,1745.541879,2297.774081,0.000000
98.180000,554.553324,1742.826365,2297.379688,0.000000
98.190000,564.641151,1739.933697,2304.574849,0.000000
98.200000,567.126976,1736.868800,2303.995776,0.000000
98.210000,567.475971,1734.840832,2302.316803,0.000000
98.220000,571.589537,1733.176653,2304.766190,0.000000
98.230000,572.614806,1731.468899,2304.083705,0.000000
98.240000,570.904082,1730.105499,2301.009581,0.000000
98.250000,570.235606,1728.868497,2299.104103,0.000000
98.260000,571.457665,1728.194833,2299.652498,0.000000
98.270000,573.722922,1728.186243,2301.909165,0.000000
98.280000,572.669925,1728.520121,2301.190046,0.000000
98.290000,568.476530,1729.166126,2297.642656,0.000000
98.300000,564.168838,1730.405589,2294.574427,0.000000
98.310000,563.093014,1731.680400,2294.773414,0.000000
98.320000,566.700122,1732.935159,2299.635281,0.000000
98.330000,565.235241,1733.863682,2299.098923,0.000000
98.340000,561.775652,1735.388881,2297.164533,0.000000
98.350000,560.440162,1736.598913,2297.039075,0.000000
98.360000,557.397812,1737.660052,2295.057863,0.000000
98.370000,558.294763,1738.416353,2296.711117,0.000000
98.380000,561.144799,1738.807675,2299.952473,0.000000
98.390000,560.737463,1738.330288,2299.067751,0.000000
98.400000,558.097694,1737.081663,2295.179356,0.000000
98.410000,559.707206,1735.718581,2295.425787,0.000000
98.420000,561.181971,1734.447546,2295.629516,0.000000
98.430000,563.939759,1732.828478,2296.768236,0.000000
98.440000,565.050224,1732.093908,2297.144132,0.000000
98.450000,569.197045,1731.340192,2300.537237,0.000000
98.460000,571.921576,1730.757440,2302.679015,0.000000
98.470000,571.274584,1730.512039,2301.786623,0.000000
98.480000,572.030873,1730.179450,2302.210323,0.000000
98.490000,571.211080,1730.674642,2301.885722,0.000000
98.500000,567.084285,1730.943595,2298.027880,0.000000
98.510000,559.328868,1731.516266,2290.845134,0.000000
98.520000,555.570906,1732.176326,2287.747232,0.000000
